,X,Y,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,METEREDAREAS_ENERGY,METEREDAREAS_WATER,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LASTUPDATE,OBJECTID
21764,-8573745.12338491,4710056.74336639,PM4060714,3075 0807,4060714.0,Medical School - Seeley G. Mudd,4060094,Sub Station Buildings,2016,Data Under Review by DOEE,2041 - 2121 GEORGIA AV NW,Howard University,1.0,"520 W Street, NW",WASHINGTON,DC,20060,1975.0,College/University,College/University,1427564,60000.0,,0.8,0.8,0.8,0.8,2.5,0.0,,1777.4,Whole Building,,477.6286694999999,0.0,38.9188600662,-77.019260574,291435.0,398329.70510958,138999.099799383,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590716
21765,-8573745.12338491,4710056.74336639,PM4060714,3075 0807,4060714.0,Medical School - Seeley G. Mudd,4060094,Sub Station Buildings,2017,In Compliance,2041 - 2121 GEORGIA AV NW,Howard University,1.0,"520 W Street, NW",WASHINGTON,DC,20060,1975.0,College/University,College/University,1427564,60000.0,,0.1,0.1,0.1,0.1,0.4,0.0,,783.9,Whole Building,,75.1356792,0.0,38.9188600662,-77.019260574,291435.0,398329.70510958,138999.099799383,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590717
21766,-8574018.96619489,4710638.82894257,PM4060715,3060 0839,4060715.0,Social Work,4060094,Sub Station Buildings,2013,Data Under Review by DOEE,2400 6TH ST NW,Howard University,1.0,601 Howard Place NW,WASHINGTON,DC,20059,1867.0,College/University,,119550,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9229282726,-77.0217205449,291495.0,398116.481600023,139450.752902378,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590718
21767,-8574018.96619489,4710638.82894257,PM4060715,3060 0839,4060715.0,Social Work,4060094,Sub Station Buildings,2014,Data Under Review by DOEE,2400 6TH ST NW,Howard University,1.0,601 Howard Place NW,WASHINGTON,DC,20059,1867.0,College/University,,119550,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9229282726,-77.0217205449,291495.0,398116.481600023,139450.752904377,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590719
21768,-8573564.1807065,4710504.64496303,PM4060716,3063 0801,4060716.0,Truth Hall,4060094,Sub Station Buildings,2012,In Compliance,2350 4TH ST NW,Howard University,1.0,"2455 4th Street, NW",WASHINGTON,DC,,1950.0,College/University,College/University,222077,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9219904789,-77.0176351387,284393.0,398470.731500013,139346.573502381,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590720
21769,-8573564.1807065,4710504.64496303,PM4060716,3063 0801,4060716.0,Truth Hall,4060094,Sub Station Buildings,2013,Data Under Review by DOEE,2350 4TH ST NW,Howard University,1.0,"2455 4th Street, NW",WASHINGTON,DC,20059,1950.0,College/University,,222077,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9219904789,-77.0176351387,284393.0,398470.73150002,139346.573502377,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590721
21770,-8573564.1807065,4710504.64496303,PM4060716,3063 0801,4060716.0,Truth Hall,4060094,Sub Station Buildings,2014,Data Under Review by DOEE,2350 4TH ST NW,Howard University,1.0,"2455 4th Street, NW",WASHINGTON,DC,20059,1950.0,College/University,,222077,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9219904789,-77.0176351387,284393.0,398470.731499013,139346.573502377,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590722
21771,-8573884.32824745,4710800.41292154,PM4060717,3057 0092,4060717.0,Warehouse #2,4060094,Sub Station Buildings,2012,In Compliance,2440 6TH ST NW,Howard University,1.0,"2801 && 2805 Georgia Avenue, NW",WASHINGTON,DC,,1867.0,College/University,College/University,1095275,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9240575444,-77.020511072,243383.0,398221.390400016,139576.087402382,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590723
21772,-8573884.32824745,4710800.41292154,PM4060717,3057 0092,4060717.0,Warehouse #2,4060094,Sub Station Buildings,2013,Data Under Review by DOEE,2440 6TH ST NW,Howard University,1.0,"2801 && 2805 Georgia Avenue, NW",WASHINGTON,DC,20059,1867.0,College/University,,1095275,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9240575444,-77.020511072,243383.0,398221.390400018,139576.087402374,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590724
21773,-8573884.32824745,4710800.41292154,PM4060717,3057 0092,4060717.0,Warehouse #2,4060094,Sub Station Buildings,2014,Data Under Review by DOEE,2440 6TH ST NW,Howard University,1.0,"2801 && 2805 Georgia Avenue, NW",WASHINGTON,DC,20001,1867.0,College/University,,1095275,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9240575444,-77.020511072,243383.0,398221.390401022,139576.087399375,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590725
21774,-8573564.1807065,4710504.64496303,PM4060718,3063 0801,4060718.0,Wheatley Hall,4060094,Sub Station Buildings,2012,In Compliance,2350 4TH ST NW,Howard University,1.0,"2455 4th Street, NW",WASHINGTON,DC,,1950.0,College/University,College/University,222077,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9219904789,-77.0176351387,284393.0,398470.731500013,139346.573502381,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590726
21775,-8573564.1807065,4710504.64496303,PM4060718,3063 0801,4060718.0,Wheatley Hall,4060094,Sub Station Buildings,2013,Data Under Review by DOEE,2350 4TH ST NW,Howard University,1.0,"2455 4th Street, NW",WASHINGTON,DC,20059,1950.0,College/University,,222077,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,38.9219904789,-77.0176351387,284393.0,398470.73150002,139346.573502377,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590727
21776,-8573564.1807065,4710504.64496303,PM4060718,3063 0801,4060718.0,Wheatley Hall,4060094,Sub Station Buildings,2014,Data Under Review by DOEE,2350 4TH ST NW,Howard University,1.0,"2455 4th Street, NW",WASHINGTON,DC,20059,1950.0,College/University,Residence Hall/Dormitory,222077,50625.0,,0.0,0.0,0.0,0.0,0.0,0.0,,791.4,,,0.0,0.0,38.9219904789,-77.0176351387,284393.0,398470.731499013,139346.573502377,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590728
21777,-8573522.17204989,4710561.58847933,PM4060718,3063 0801,4060718.0,Wheatley Hall,4060094,Sub Station Buildings,2015,Data Under Review by DOEE,2350 4TH ST NW,Howard University,1.0,"2455 4th Street, NW",Washington,DC,20059,1950.0,College/University,Residence Hall/Dormitory,222077,50625.0,,0.0,0.0,0.0,0.0,0.0,0.0,,791.4,,,0.0,0.0,38.9223884512,-77.0172577686,284393.0,398503.464302438,139390.74554202,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590729
21778,-8573522.17204989,4710561.58847933,PM4060718,3063 0801,4060718.0,Wheatley Hall,4060094,Sub Station Buildings,2016,Data Under Review by DOEE,2350 4TH ST NW,Howard University,1.0,"2455 4th Street, NW",WASHINGTON,DC,20059,1950.0,College/University,Residence Hall/Dormitory,222077,50625.0,,0.0,0.0,0.0,0.0,0.0,0.0,,791.4,,,0.0,0.0,38.9223884512,-77.0172577686,284393.0,398503.464302438,139390.74554202,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590730
21779,-8573522.17204989,4710561.58847933,PM4060718,3063 0801,4060718.0,Wheatley Hall,4060094,Sub Station Buildings,2017,In Compliance,2350 4TH ST NW,Howard University,1.0,"2455 4th Street, NW",WASHINGTON,DC,20059,1950.0,College/University,Residence Hall/Dormitory,222077,50625.0,,0.0,0.0,0.0,0.0,0.0,0.0,,794.1,,,0.0,0.0,38.9223884512,-77.0172577686,284393.0,398503.464302438,139390.74554202,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3590731
22896,-8576025.18719004,4706765.69190867,PM4373175,0171 0814,4373175.0,Corcoran School of the Arts and Design,,,2015,In Compliance,1700 NEW YORK AV,George Washington University,2.0,"500 17th St, NW (or 1700 New York Ave)",Washington,DC,20006,1893.0,College/University,College/University,137024,176170.0,,75.0,75.9,195.7,196.7,1522.6,8.6,,3352.8,Whole Building,,2368.093591,0.0,38.8958544638,-77.0397427305,279802.0,396552.36173036,136445.864380905,2024/10/08 01:01:27+00,0.0,0.0,3380572.2,0.0,2814543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3591848
22897,-8576025.18719004,4706765.69190867,PM4373175,0171 0814,4373175.0,Corcoran School of the Arts and Design,,,2016,In Compliance,1700 NEW YORK AV,George Washington University,2.0,"500 17th St, NW (or 1700 New York Ave)",WASHINGTON,DC,20006,1893.0,College/University,College/University,137024,176170.0,,85.5,89.4,186.2,190.9,1357.0,7.7,,1549.1,Whole Building,,9163.997924,0.0,38.8958544638,-77.0397427305,279802.0,396552.36173036,136445.864380905,2024/10/08 01:01:27+00,0.0,0.0,6485091.4,0.0,2243183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3591849
22898,-8576025.18719004,4706765.69190867,PM4373175,0171 0814,4373175.0,Corcoran School of the Arts and Design,,,2017,Data Under Review by DOEE,1700 NEW YORK AV,George Washington University,2.0,"500 17th St, NW (or 1700 New York Ave)",WASHINGTON,DC,20006,1893.0,College/University,College/University,137024,176170.0,,59.4,61.8,149.8,152.6,1010.2,5.7,,1508.8,Whole Building,,2094.167929,0.0,38.8958544638,-77.0397427305,279802.0,396552.36173036,136445.864380905,2024/10/08 01:01:27+00,0.0,0.0,3121784.5,0.0,2091838.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3591850
22899,-8577069.26360849,4707426.64272756,PM4373184,0055 0029,4373184.0,Science and Engineering Hall,3616625,Ross Hall Group,2017,In Compliance,817 23RD ST NW,George Washington University,2.0,"800 22nd Street, NW",WASHINGTON,DC,20052,2015.0,College/University,College/University,400000,496230.0,,0.2,0.2,0.2,0.2,5.8,0.0,,3349.1,Another configuration,,1091.16771425,0.0,38.9004753402,-77.0491218262,309416.0,395739.011554304,136959.214466764,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3591851
23506,-8574073.27200741,4711035.00415874,PM4527762,3058 0834,4527762.0,Howard University College Hall North,,,2015,In Compliance,0654 GIRARD ST NW,Howard University,1.0,2229 4th Street NW,Washington,DC,20001,1950.0,Residence Hall/Dormitory,Residence Hall/Dormitory,65892,138829.0,96.0,19.9,17.9,62.4,56.2,369.6,2.7,,6629.2,Whole Building,,0.0,0.0,38.9256970148,-77.0222083819,310442.0,398074.253111924,139758.11701705,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,809198.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3592458
23507,-8574073.27200741,4711035.00415874,PM4527762,3058 0834,4527762.0,Howard University College Hall North,,,2016,In Compliance,0654 GIRARD ST NW,Howard University,1.0,2229 4th Street NW,WASHINGTON,DC,20001,1950.0,Residence Hall/Dormitory,Residence Hall/Dormitory,65892,138829.0,89.0,27.6,27.6,86.6,86.6,438.9,3.2,,7032.4,Whole Building,,0.0,0.0,38.9256970148,-77.0222083819,310442.0,398074.253111924,139758.11701705,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,1121657.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3592459
23508,-8574073.27200741,4711035.00415874,PM4527762,3058 0834; 3068 0810,4527762.0,Howard University College Hall North,,,2017,Data Under Review by DOEE,0654 GIRARD ST NW,Howard University,1.0,2229 4th Street NW,WASHINGTON,DC,20001,1994.0,Residence Hall/Dormitory,Residence Hall/Dormitory,65892,138829.0,64.0,42.9,42.9,134.8,134.8,661.1,4.8,,7052.4,Whole Building,,0.0,0.0,38.9256970148,-77.0222083819,310442.0,398074.253111924,139758.11701705,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,1746642.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3592460
23509,-8574089.41884735,4711022.47848962,PM4527772,3058 0834,4527772.0,Howard University College Hall South,,,2014,In Compliance,0654 GIRARD ST NW,Howard University,1.0,2205 4th Street NW,WASHINGTON,DC,20001,1950.0,Residence Hall/Dormitory,Residence Hall/Dormitory,65892,254983.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Whole Building,,0.0,0.0,38.9256094784,-77.0223534315,310301.0,398061.673103023,139748.402798386,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3592461
23510,-8574073.27200741,4711035.00415874,PM4527772,3058 0834,4527772.0,Howard University College Hall South,,,2015,In Compliance,0654 GIRARD ST NW,Howard University,1.0,2205 4th Street NW,Washington,DC,20001,1950.0,Residence Hall/Dormitory,Residence Hall/Dormitory,65892,254983.0,95.0,20.0,18.0,62.9,56.7,683.6,2.7,,18005.6,Whole Building,,0.0,0.0,38.9256970148,-77.0222083819,310301.0,398074.253111924,139758.11701705,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,1496761.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3592462
23511,-8573565.4286296,4710186.15317957,PM4527772,3069 0066,4527772.0,Howard University College Hall South,,,2016,In Compliance,2205 4TH ST NW,Howard University,1.0,2205 4th Street NW,WASHINGTON,DC,20059,2014.0,Residence Hall/Dormitory,Residence Hall/Dormitory,229497,254983.0,88.0,26.4,25.4,82.9,79.7,772.0,3.0,,12761.8,Whole Building,,0.0,0.0,38.9197645335,-77.0176463496,310301.0,398469.711557997,139099.474963048,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,1972946.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3592463
23512,-8574073.27200741,4711035.00415874,PM4527772,3058 0834; 3069 0066,4527772.0,Howard University College Hall South,,,2017,Data Under Review by DOEE,0654 GIRARD ST NW,Howard University,1.0,2205 4th Street NW,WASHINGTON,DC,20001,2014.0,Residence Hall/Dormitory,Residence Hall/Dormitory,65892,254983.0,71.0,36.7,36.7,115.3,115.3,1038.8,4.1,,16092.3,Whole Building,,0.0,0.0,38.9256970148,-77.0222083819,310301.0,398074.253111924,139758.11701705,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,2744544.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023/05/04 04:00:00+00,3592464
23676,-8569601.16727006,4712994.75926989,PM4556860,PAR 01460073,4556860.0,School of Divinty,,,2014,In Compliance,3800 14TH ST NE,Howard University,5.0,1400 Shepard Street NE,WASHINGTON,DC,20017,1929.0,College/University,College/University,90945,138328.0,,76.8,75.5,129.8,128.4,827.0,6.0,,5431.6,Whole Building,,73798.00178,0.0,38.9393915264,-76.9820347933,301065.0,401557.510901973,141278.245698394,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,952402.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3592628
23677,-8569728.44629767,4713015.97876943,PM4556860,PAR 01460073,4556860.0,School of Divinty,,,2015,In Compliance,3800 14TH ST NE,Howard University,5.0,1400 Shepard Street NE,Washington,DC,20017,1929.0,College/University,College/University,86721,138328.0,,57.3,58.9,103.8,105.4,654.3,4.7,,3407.4,Whole Building,,50432.798688,0.0,38.9395397908,-76.9831781598,301065.0,401458.382612399,141294.685476562,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,845999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3592629
23678,-8569728.44629767,4713015.97876943,PM4556860,PAR 01460073,4556860.0,School of Divinty,,,2016,In Compliance,3800 14TH ST NE,Howard University,5.0,1400 Shepard Street NE,WASHINGTON,DC,20017,1929.0,College/University,College/University,90945,138328.0,,56.0,59.7,83.5,87.4,511.9,3.7,,2435.6,Whole Building,,61049.999075,0.0,38.9395397908,-76.9831781598,301065.0,401458.382612399,141294.685476562,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,479574.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3592630
23679,-8569728.44629767,4713015.97876943,PM4556860,PAR 01460073,4556860.0,School of Divinty,,,2017,In Compliance,3800 14TH ST NE,Howard University,5.0,1400 Shepard Street NE,WASHINGTON,DC,20017,1929.0,College/University,College/University,90945,138328.0,,58.6,64.2,85.6,91.4,522.5,3.8,,2430.9,Whole Building,,65141.564511,0.0,38.9395397908,-76.9831781598,301065.0,401458.382612399,141294.685476562,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,466335.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3592631
23680,-8574002.96010225,4710049.07378626,PM4557123,3074 0011,4557123.0,Medical Arts Building,,,2014,In Compliance,2139 GEORGIA AV NW,Howard University,1.0,2139 Georgia Avenue NW,WASHINGTON,DC,20001,1978.0,College/University,College/University,50396,30396.0,,45.6,45.6,143.1,143.3,185.5,6.1,,502.7,Whole Building,,0.0,0.0,38.918806462,-77.0215767601,291573.0,398128.841898022,138993.194201374,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,406130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3592632
23681,-8574007.67345007,4710054.12601203,PM4557123,3074 0011,4557123.0,Medical Arts Building,,,2015,In Compliance,2139 GEORGIA AVE NW,Howard University,1.0,2139 Georgia Avenue NW,Washington,DC,20001,1978.0,College/University,College/University,50391,30396.0,,45.6,46.9,143.1,147.1,185.5,6.1,,502.7,Whole Building,,0.0,0.0,38.9188417734,-77.0216191009,291573.0,398125.170990658,138997.114934453,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,406130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3592633
23682,-8574007.67345007,4710054.12601203,PM4557123,3074 0011,4557123.0,Medical Arts Building,,,2016,In Compliance,2139 GEORGIA AVE NW,Howard University,1.0,2139 Georgia Avenue NW,WASHINGTON,DC,20001,1978.0,College/University,College/University,50391,30396.0,,45.6,46.8,143.1,147.0,158.9,5.2,,502.7,Whole Building,,0.0,0.0,38.9188417734,-77.0216191009,291573.0,398125.170990658,138997.114934453,2024/10/08 01:01:27+00,0.0,0.0,0.0,0.0,406130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/03/20 04:00:00+00,3592634
